origin_zip,destination_zip,orders,avg_delivery_days,late_delivery_rate,avg_distance_km
90010,13720,4,9.18,0.0,1032.56
14940,18305,4,8.17,0.0,255.86
9070,75903,4,9.78,0.0,794.47
3809,13501,4,8.92,0.0,162.3
12327,76870,4,18.65,0.0,2346.08
15025,29305,4,9.99,0.0,860.48
85640,31565,4,7.12,0.0,1185.33
37443,22221,4,7.24,0.0,205.83
8577,13484,4,16.97,0.0,149.54
3916,3673,4,3.14,0.0,8.24
80310,11030,4,15.96,0.25,345.04
3204,85501,4,17.42,0.0,682.42
13186,22450,4,9.12,0.0,406.25
14940,14750,4,12.78,0.25,104.42
14840,22753,4,18.53,0.25,534.98
13186,11055,4,7.5,0.5,148.97
30190,23909,4,9.26,0.0,346.26
4782,88063,4,12.59,0.0,478.49
14940,36325,4,16.02,0.0,487.14
14940,31840,4,10.62,0.0,552.31
14940,89560,4,23.55,0.25,629.05
5849,13212,4,5.62,0.25,57.43
14940,37550,4,12.65,0.0,303.25
14940,74655,4,12.05,0.0,569.32
14403,4273,4,7.14,0.0,348.85
2443,8735,4,4.71,0.0,44.84
3417,26255,4,8.67,0.0,327.65
14940,7600,4,7.87,0.0,288.33
14940,28030,4,27.52,0.75,773.42
14940,89050,4,13.14,0.0,573.64
14940,45653,4,12.86,0.0,1290.87
14940,6454,4,10.35,0.0,280.63
4782,33805,4,12.14,0.0,513.09
14940,71916,4,14.9,0.25,663.58
35680,7176,4,11.63,0.0,414.96
51250,28360,4,10.62,0.0,1616.4
15601,22210,4,13.07,0.0,788.37
14940,24220,4,16.91,0.25,602.2
35700,38550,4,7.26,0.0,328.72
80610,79540,4,7.6,0.0,751.46
3542,18270,4,5.92,0.0,137.33
14940,23560,4,11.33,0.0,542.72
14940,14055,4,9.46,0.0,123.57
3417,66087,4,9.87,0.0,2467.55
15081,19570,4,9.4,0.0,252.48
5849,8452,4,6.27,0.0,38.89
14940,11520,4,10.95,0.5,342.48
14940,11630,4,7.04,0.0,422.13
14940,22710,4,21.9,0.75,575.94
3204,28010,4,8.11,0.0,574.64
8752,3101,4,2.16,0.0,35.56
80310,38183,4,11.17,0.0,695.64
14940,13820,4,11.54,0.0,216.71
13232,98700,4,15.94,0.0,918.34
14940,37200,4,20.73,0.25,400.36
8577,6730,4,17.59,0.0,67.57
14940,13902,4,7.21,0.0,238.34
3702,40451,4,10.47,0.0,1451.08
14940,89031,4,18.67,0.0,571.28
19800,4032,4,9.89,0.0,397.74
17210,5335,4,7.42,0.0,230.08
14940,15200,4,14.61,0.0,118.23
3211,4183,4,8.04,0.0,6.4
15025,96600,4,18.41,0.0,1222.13
88359,6154,4,7.75,0.0,453.82
15025,12050,4,8.74,0.0,464.36
8577,37640,4,16.21,0.0,70.29
14940,96400,4,29.21,0.5,1186.06
14940,39730,4,13.66,0.0,717.98
3470,9930,4,10.15,0.0,14.84
4782,7600,4,14.14,0.75,41.62
3204,91370,4,8.81,0.0,846.57
14940,13800,4,7.19,0.0,206.41
14940,95590,4,19.81,0.0,926.57
13920,13505,4,8.74,0.0,79.56
14940,11495,4,7.77,0.0,360.45
14940,6703,4,9.83,0.0,283.8
14940,11015,4,11.89,0.25,354.65
14940,29285,4,12.2,0.0,844.76
7094,1442,4,12.21,0.0,18.93
21840,8880,4,14.77,0.0,287.12
4180,37553,4,9.29,0.0,171.44
1319,23052,4,13.08,0.0,323.63
14940,14883,4,7.05,0.0,78.32
4782,90620,4,22.16,0.0,835.85
31570,13860,4,5.3,0.0,399.16
14940,26600,4,15.84,0.25,536.1
3333,14340,4,7.31,0.0,306.54
15704,18081,4,4.9,0.0,478.24
5849,2138,4,2.33,0.0,25.56
14940,44850,4,7.69,0.0,1397.91
9015,75709,4,17.01,0.0,627.02
14940,36820,4,12.35,0.0,704.52
8577,22743,4,31.69,0.5,314.79
5849,28893,4,16.02,0.25,507.75
11701,11075,4,5.24,0.0,10.24
3204,11700,4,3.21,0.0,48.7
3910,3077,4,2.54,0.0,8.89
3542,6276,4,6.18,0.0,26.94
17056,35935,4,13.59,0.0,651.99
13405,26600,4,14.8,0.0,406.36
13360,1451,4,9.14,0.0,105.6
14940,38080,4,8.29,0.0,243.41
4782,9811,4,1.94,0.0,15.12
5141,22720,4,14.32,0.0,347.5
5849,13289,4,1.37,0.0,71.8
9015,11015,4,4.1,0.0,38.7
80240,30140,4,3.38,0.0,823.17
13465,11740,4,13.46,0.0,169.06
14940,8773,4,11.97,0.0,333.98
12230,20081,4,10.86,0.0,279.07
72015,85040,4,9.96,0.0,1119.13
14940,91130,4,20.49,0.0,945.41
13920,25665,4,20.2,0.25,378.26
14940,73770,4,21.41,0.25,858.37
14940,9230,4,8.35,0.0,314.17
89460,18132,4,13.02,0.0,441.74
14940,9390,4,7.88,0.0,322.31
4102,24220,4,7.33,0.0,368.19
14940,98700,4,18.56,0.0,897.49
17056,7141,4,4.01,0.0,291.35
3204,38600,4,5.35,0.0,709.22
4160,11630,4,14.46,0.0,128.3
15025,97650,4,9.8,0.0,1173.37
59020,59152,4,5.19,0.0,10.51
14840,20030,4,15.29,0.0,548.36
3029,78580,4,26.96,0.0,1822.05
4361,22221,4,12.85,0.0,364.33
13290,71900,4,16.82,0.0,814.37
8577,22780,4,46.81,0.75,308.56
14940,29375,4,22.73,0.0,814.06
5849,13087,4,6.85,0.0,93.41
14403,29730,4,11.54,0.0,675.85
14940,75830,4,13.13,0.0,608.13
2040,35500,4,6.0,0.0,413.4
4160,13060,4,13.85,0.5,92.48
3426,12225,4,5.21,0.0,85.65
4361,32670,4,25.89,0.0,483.63
35660,35460,4,4.94,0.0,55.21
14940,4813,4,8.21,0.25,309.72
15025,95520,4,26.82,0.0,1014.37
81880,80060,4,7.38,0.0,12.51
14940,37600,4,15.63,0.0,300.77
14940,13400,4,12.59,0.0,162.18
8577,78200,4,19.71,0.0,1442.62
14940,13272,4,9.16,0.0,230.14
14940,27275,4,36.89,0.5,492.6
14940,31130,4,12.38,0.0,548.62
87025,45428,4,23.81,0.0,1316.94
9015,32415,4,9.59,0.0,476.34
14940,25240,4,14.16,0.0,579.07
8577,58280,4,42.78,0.0,2206.71
13405,12242,4,6.41,0.0,188.16
14940,29500,4,17.33,0.0,763.93
80610,22470,4,15.49,0.0,675.9
29156,47800,4,15.04,0.0,1027.9
15025,35450,4,19.98,0.0,585.13
13290,30140,4,12.97,0.0,469.92
14940,55790,4,16.47,0.0,2059.01
25645,39401,4,10.91,0.0,650.53
14940,88101,4,13.69,0.25,649.5
7051,13044,4,4.94,0.0,77.09
24451,71503,4,60.02,1.0,941.71
17209,7023,4,6.05,0.0,244.87
14940,97015,4,14.52,0.0,1013.4
14940,29057,4,17.24,0.25,900.35
3204,39440,4,9.22,0.0,930.28
14940,35010,4,10.29,0.0,786.86
11013,24210,4,9.12,0.0,346.16
14840,24220,4,16.18,0.25,554.67
15601,6321,4,6.37,0.0,505.02
14940,30170,4,11.52,0.0,546.85
14940,23093,4,12.41,0.25,559.14
15025,23060,4,18.51,0.0,641.08
3417,22790,4,15.87,0.25,320.2
1547,22610,4,9.25,0.0,349.26
95072,29702,4,10.05,0.0,1508.74
13405,30644,4,9.94,0.0,484.1
15601,3728,4,5.92,0.0,525.93
3334,14790,4,5.97,0.0,401.72
9015,12929,4,5.59,0.0,80.88
87047,22210,4,14.17,0.0,891.85
14940,28680,4,17.73,0.0,640.75
3933,82600,4,9.21,0.0,340.65
14940,38900,4,12.34,0.0,354.06
86035,89820,4,32.87,0.0,416.52
14940,5727,4,11.08,0.0,298.63
3581,27321,4,7.79,0.0,263.22
35700,36780,4,7.35,0.0,251.79
14940,91340,4,17.22,0.0,948.25
31730,5446,4,6.18,0.0,501.86
14940,13575,4,10.91,0.0,99.84
87030,52061,4,25.91,0.0,2492.24
3204,29904,4,7.78,0.0,820.01
35680,58040,4,37.09,1.0,1780.56
14940,8290,4,8.02,0.0,315.26
9175,65921,4,23.16,0.0,2063.03
14940,21321,4,29.23,0.5,576.87
14940,17514,4,8.43,0.0,122.7
2522,15505,4,13.73,0.0,483.44
14940,95555,4,13.33,0.0,894.66
9230,11660,4,8.43,0.0,113.42
2611,81200,4,8.09,0.0,348.96
80310,57301,4,33.02,1.0,2197.55
14940,15910,4,6.74,0.0,64.89
14940,70756,4,12.52,0.0,674.44
14940,33400,4,16.74,0.0,564.39
13030,22290,4,12.05,0.25,399.08
14940,64048,4,13.02,0.0,1966.24
14940,13185,4,16.67,0.0,212.01
5503,74885,4,8.76,0.0,808.68
8577,3141,4,11.26,0.0,24.05
35530,22010,4,5.73,0.0,325.39
5849,24030,4,14.59,0.5,381.13
14940,11705,4,12.39,0.0,347.76
14940,32672,4,32.59,0.75,524.4
3204,15290,4,24.4,1.0,463.61
14940,23575,4,19.67,0.0,545.77
13660,4945,4,6.98,0.0,217.58
4265,5772,4,2.31,0.0,15.42
9015,88200,4,18.19,0.25,451.09
13076,22230,4,10.08,0.0,396.78
4378,4040,4,7.11,0.0,6.03
9015,35519,4,10.94,0.0,449.79
14940,9090,4,6.97,0.0,315.65
11013,26281,4,45.06,1.0,320.16
14940,9250,4,21.3,0.75,315.39
86385,13056,4,5.99,0.0,310.71
3273,9780,4,2.55,0.0,15.49
15025,31535,4,14.69,0.0,574.62
11704,39400,4,15.01,0.0,856.67
80330,24230,4,11.3,0.0,693.65
8577,20520,4,28.41,0.5,326.36
13186,18132,4,5.52,0.0,70.08
51250,45810,4,16.11,0.0,1026.26
14940,12530,4,15.74,0.0,424.16
4160,7175,4,2.91,0.0,32.19
14940,29395,4,23.17,0.25,778.76
13087,45020,4,17.25,0.0,1103.56
4041,3303,4,6.46,0.0,8.54
14940,9911,4,7.86,0.0,312.28
14940,8223,4,26.36,0.75,311.93
25803,24358,4,22.17,0.0,94.24
4438,37800,4,21.65,0.75,263.64
13481,3162,4,1.83,0.0,133.96
15075,4784,4,7.26,0.0,418.73
71200,2209,4,15.42,0.0,866.45
1212,85601,4,17.2,0.0,706.29
87025,22430,4,6.74,0.0,891.06
14940,9580,4,7.78,0.0,312.38
20061,97573,4,15.18,0.0,1510.8
12243,94515,4,16.23,0.0,919.45
6506,40285,4,18.65,0.0,1463.73
15081,23078,4,19.33,0.0,636.96
14940,11704,4,15.89,0.0,348.82
14940,20745,4,23.95,0.5,582.14
14940,6365,4,14.36,0.25,284.77
14940,34400,4,8.89,0.0,558.72
14940,25900,4,15.96,0.0,601.54
14940,72405,4,22.49,0.25,647.31
14940,38550,4,30.01,0.75,402.69
14940,8142,4,9.48,0.0,317.77
14940,14802,4,5.03,0.0,67.1
14940,39402,4,15.48,0.0,764.49
14940,13920,4,11.92,0.0,226.98
14940,11320,4,12.53,0.25,352.01
90230,91010,4,4.85,0.0,3.38
14940,39270,4,13.99,0.0,638.54
14940,27925,4,16.26,0.25,723.8
14940,24358,4,16.46,0.25,607.23
13830,16057,4,10.53,0.0,397.42
16301,88220,4,17.9,0.0,648.04
11250,88054,4,7.08,0.0,467.62
5141,14500,4,8.09,0.0,368.07
3204,17900,4,6.52,0.0,562.03
14940,4727,4,4.41,0.0,301.72
14940,71010,4,19.36,0.5,666.61
72460,13472,4,10.09,0.0,749.3
14940,2611,4,8.03,0.0,293.79
2443,71675,4,6.31,0.0,858.99
13405,37600,4,11.84,0.0,165.2
14940,72235,4,13.83,0.0,661.83
4101,60356,4,13.8,0.0,2370.67
23062,6529,4,12.2,0.0,340.37
8577,65400,4,35.31,0.0,2132.02
14940,12955,4,8.73,0.0,287.15
9015,95020,4,12.23,0.0,767.84
14940,13843,4,18.55,0.25,207.19
8820,3896,4,3.02,0.0,33.61
86385,8290,4,4.88,0.0,383.28
5849,76824,4,19.33,0.0,2460.79
37708,22710,4,14.04,0.0,
88063,38408,4,24.76,0.0,974.11
18087,5303,4,3.69,0.0,69.15
3191,20230,4,13.26,0.0,353.29
15025,9331,4,3.95,0.0,441.54
14940,35930,4,10.62,0.0,626.67
2066,5009,4,6.14,0.0,7.99
14940,17990,4,5.81,0.0,314.76
8730,84196,4,8.73,0.0,27.61
5849,12328,4,2.02,0.0,90.43
33936,22641,4,13.45,0.0,361.1
7025,33600,4,6.64,0.0,502.15
15025,5174,4,8.06,0.0,403.31
14940,7190,4,11.56,0.0,305.05
13920,6140,4,3.53,0.0,93.5
13481,40150,4,17.14,0.0,1422.05
11900,85852,4,14.83,0.0,687.73
13920,4913,4,3.8,0.0,105.37
35530,9172,4,24.69,0.0,404.53
14940,6816,4,9.37,0.0,294.16
3103,30350,4,13.72,0.0,486.21
8577,1048,4,6.09,0.0,28.66
8011,68815,4,17.1,0.0,2437.74
14940,80060,4,9.45,0.0,410.7
4102,90020,4,5.52,0.0,848.8
15025,12243,4,7.55,0.0,447.73
80215,6411,4,5.94,0.0,323.82
13321,35582,4,11.1,0.0,355.87
89041,37120,4,18.82,0.0,687.69
12230,90240,4,15.0,0.0,919.89
37175,38600,4,8.96,0.0,427.63
17209,7998,4,10.14,0.0,217.38
38700,13212,4,6.46,0.0,511.6
14940,4909,4,9.55,0.0,302.91
15704,36035,4,10.35,0.0,763.35
8260,78140,4,21.53,0.0,1345.0
14940,4855,4,12.67,0.0,313.13
14940,13289,4,6.65,0.0,237.74
15704,4256,4,6.78,0.0,552.65
15025,8730,4,11.39,0.0,447.01
41820,82600,4,7.77,0.0,1781.42
15025,89885,4,19.1,0.0,788.39
14940,23026,4,14.1,0.0,551.88
3204,88817,4,15.23,0.0,632.51
36502,29060,4,13.15,0.0,289.2
14940,80050,4,10.25,0.0,411.21
7242,9271,4,4.78,0.0,23.95
87083,91509,4,21.38,0.0,748.32
15025,13330,4,5.21,0.0,338.29
1212,30421,4,12.08,0.0,485.77
13324,65306,4,31.21,1.0,2182.68
95360,88370,4,7.41,0.0,361.87
29156,37120,4,11.52,0.0,570.68
14940,24342,4,12.24,0.0,611.47
14940,11055,4,6.66,0.0,354.9
15025,15501,4,4.01,0.0,73.83
14092,6410,4,4.81,0.0,274.5
14940,60170,4,26.38,1.0,2293.11
14092,28960,4,30.15,1.0,600.77
14940,29210,4,14.9,0.0,871.11
87025,5464,4,7.79,0.0,532.03
14940,15600,4,11.36,0.0,220.35
8260,81935,4,12.3,0.0,360.94
15025,38182,4,15.68,0.0,289.69
14940,15140,4,5.21,0.0,137.65
13324,7190,4,10.87,0.0,87.37
80420,22640,4,13.42,0.0,660.95
5849,21940,4,4.5,0.0,374.83
4795,68575,4,12.81,0.0,1927.87
9180,4014,4,12.09,0.0,17.22
11701,21710,4,5.62,0.0,330.33
31230,20735,4,10.77,0.0,341.04
14940,5119,4,8.64,0.25,288.93
8583,26460,4,22.34,0.0,297.49
8673,20520,4,57.3,1.0,322.64
14940,9041,4,8.17,0.0,316.46
95360,24030,4,8.26,0.0,1074.88
80310,6140,4,10.39,0.0,328.81
25803,4565,4,9.06,0.0,393.12
37564,52050,4,18.84,0.0,1988.89
37410,37704,4,3.68,0.0,135.51
14940,35600,4,9.81,0.0,433.78
8577,88705,4,28.29,1.0,614.17
4361,79830,4,19.91,0.0,847.14
14940,2226,4,6.12,0.0,300.53
72210,89809,4,2.17,0.0,1341.13
4782,93490,4,20.8,0.0,800.21
14940,22630,4,27.71,0.25,581.46
13405,18535,4,6.31,0.0,43.57
17056,8220,4,4.22,0.0,300.18
15025,6447,4,13.03,0.0,399.2
90010,37701,4,6.19,0.0,1028.23
14940,22720,4,18.26,0.25,574.48
8577,36013,4,15.22,0.0,364.41
3910,3613,4,5.38,0.0,7.53
15704,97015,4,22.38,0.5,1096.83
14580,23545,4,6.9,0.0,510.81
13347,69063,4,28.08,0.0,2616.07
15025,81910,4,9.84,0.0,525.63
90230,14580,4,9.3,0.0,1117.48
13481,7435,4,3.44,0.0,143.9
13257,5617,4,4.07,0.0,68.43
9710,2072,4,7.05,0.0,24.05
86300,16300,4,7.22,0.0,204.44
14940,8061,4,9.93,0.0,310.77
8577,22231,4,22.18,0.0,331.17
3204,39445,4,12.88,0.0,925.45
9416,14470,4,17.93,0.0,402.36
14940,81540,4,9.53,0.0,414.42
14940,5857,4,17.98,0.25,297.97
15025,93525,4,15.26,0.0,1000.58
15025,28495,4,21.89,0.25,760.47
3667,29102,4,11.3,0.0,728.35
1026,60822,4,22.46,0.25,2362.75
13405,81870,4,10.03,0.0,354.2
14940,6768,4,7.06,0.0,296.19
13481,25959,4,5.93,0.0,454.96
14940,8696,4,10.41,0.0,325.43
13150,63165,4,11.35,0.0,1906.53
7084,13720,4,6.94,0.0,209.35
3417,13087,4,9.09,0.0,91.76
14092,9616,4,13.64,0.0,302.92
87065,41760,4,13.25,0.0,1839.86
14940,27655,4,45.09,1.0,509.45
13481,11075,4,1.37,0.0,186.06
14940,17800,4,10.37,0.0,232.18
14940,96065,4,20.58,0.25,1161.45
15014,36300,4,18.82,0.0,532.22
2443,18017,4,4.25,0.0,77.9
85801,35184,4,12.1,0.0,1263.44
13920,13049,4,4.31,0.0,29.79
15025,28896,4,10.84,0.0,793.48
12230,88140,4,56.41,1.0,574.49
14940,4543,4,14.18,0.0,300.17
13660,16980,4,10.1,0.0,396.96
15025,39527,4,10.93,0.0,915.39
6154,97574,4,14.61,0.0,1186.02
9070,14055,4,7.82,0.0,306.15
14940,22620,4,25.29,0.25,581.86
14940,20941,4,21.57,0.0,591.06
14940,14407,4,6.76,0.0,202.71
28630,45027,4,10.9,0.0,839.2
14940,14150,4,7.57,0.0,140.98
13360,5424,4,7.28,0.0,104.11
87083,57240,4,52.28,1.0,2264.05
3204,93611,4,12.73,0.0,818.92
4007,89802,4,35.53,1.0,716.11
3204,96810,4,9.46,0.0,896.18
7074,41600,4,9.9,0.0,1455.54
88359,27947,4,13.15,0.0,897.39
8752,88058,4,44.2,1.0,483.83
14940,30150,4,16.45,0.25,548.63
2443,6030,4,1.74,0.0,15.41
15025,2186,4,4.74,0.0,418.26
8577,85900,4,26.86,0.5,760.89
3204,81650,4,8.22,0.0,343.16
13405,5416,4,3.38,0.0,137.64
14940,38480,4,16.97,0.0,351.7
1026,6382,4,4.04,0.0,21.16
87114,14027,4,13.97,0.0,482.34
13088,11740,4,5.22,0.0,149.06
13405,13418,4,6.36,0.0,3.97
3204,79046,4,17.0,0.0,893.34
6871,30315,4,18.87,1.0,516.62
14781,3424,4,8.93,0.0,394.37
13150,64055,4,17.13,0.0,2011.15
2119,39280,4,10.56,0.0,703.79
3204,5872,4,2.07,0.0,24.21
14940,35530,4,18.75,0.25,446.77
18072,88331,4,12.83,0.0,408.94
3031,22780,4,10.64,0.0,334.95
4361,88036,4,20.94,0.0,476.7
5849,29102,4,10.08,0.0,758.15
31570,38810,4,5.86,0.0,246.63
15025,29131,4,28.82,1.0,930.13
14940,18075,4,11.17,0.0,236.62
1239,4115,4,9.48,0.0,5.24
2030,39804,4,13.05,0.0,822.31
38408,71741,4,17.0,0.0,335.48
18072,29560,4,10.97,0.0,669.83
9715,68459,4,18.35,0.0,2242.09
17056,2465,4,8.31,0.0,280.25
14882,24210,4,14.32,0.0,565.61
13324,18500,4,6.8,0.0,56.88
2634,25900,4,10.3,0.0,377.46
35680,18035,4,13.38,0.0,483.35
1212,14700,4,13.5,0.25,345.28
35570,6820,4,11.84,0.0,382.24
14940,5202,4,6.02,0.0,281.36
14940,96810,4,20.7,0.0,955.59
14940,5405,4,5.91,0.0,297.89
35530,40255,4,23.3,0.0,1064.52
3204,13160,4,6.58,0.0,129.67
17320,26950,4,13.2,0.0,517.04
14940,8421,4,12.35,0.25,317.56
5141,5665,4,13.25,0.0,14.1
14940,22770,4,17.63,0.0,577.48
3471,14790,4,12.98,0.0,405.36
2265,22080,4,10.53,0.0,351.59
2242,13874,4,8.97,0.0,169.67
14940,88535,4,18.47,0.25,666.23
80045,4531,4,3.96,0.0,331.68
13843,89160,4,15.11,0.0,602.4
15025,95680,4,17.53,0.0,961.82
76500,74015,4,9.34,0.0,254.57
14940,74180,4,15.85,0.5,564.31
3504,6774,4,3.95,0.0,29.13
4461,68515,4,22.02,0.0,1989.06
14940,2735,4,5.88,0.0,292.06
14940,13184,4,16.14,0.25,207.35
15025,23970,4,14.42,0.0,551.75
14940,58037,4,26.5,0.0,2217.42
3933,30190,4,17.39,0.0,484.88
14940,95041,4,22.05,0.0,855.32
89225,3585,4,15.7,0.0,378.97
14092,99200,4,11.5,0.0,948.51
15025,80530,4,9.03,0.0,512.73
18048,55642,4,33.68,0.0,2125.99
8583,88020,4,28.6,0.0,510.08
87083,24020,4,15.93,0.0,904.87
2066,11725,4,6.23,0.0,57.44
14092,2831,4,5.52,0.0,278.72
3933,32017,4,7.19,0.0,478.52
87050,29055,4,15.43,0.0,1248.46
80310,6774,4,4.08,0.0,324.21
8577,20260,4,16.18,0.0,328.17
82810,22231,4,7.97,0.0,671.85
4773,37044,4,11.15,0.0,270.66
65072,13101,4,25.15,1.0,2289.29
90230,17030,4,7.23,0.0,881.25
35680,3122,4,9.12,0.0,440.48
14940,4902,4,6.0,0.0,302.63
3204,13213,4,4.87,0.0,65.48
13405,88330,4,16.29,0.0,486.25
15601,13820,4,14.24,0.0,431.13
14940,5409,4,5.58,0.0,298.24
16301,22470,4,11.15,0.0,725.56
14940,4336,4,11.29,0.0,308.62
3331,64048,4,23.15,0.0,2094.4
3204,37148,4,9.27,0.0,280.27
8673,27256,4,13.83,0.0,254.05
8820,37558,4,7.58,0.0,141.86
8577,82015,4,14.1,0.0,369.34
13405,11750,4,14.8,0.0,190.28
3417,17290,4,11.79,0.0,249.6
8577,22230,4,20.85,0.0,331.64
12243,82820,4,16.02,0.0,416.05
21840,20751,4,6.92,0.0,16.87
3204,13450,4,3.02,0.0,127.89
37564,36200,4,5.89,0.0,273.15
2285,30170,4,8.15,0.0,
13405,78030,4,16.24,0.0,1187.93
4265,56280,4,15.46,0.0,1895.9
5782,5842,4,11.14,0.0,2.31
13845,22783,4,11.07,0.0,366.06
8577,60525,4,35.51,0.0,2346.51
2407,1415,4,5.15,0.0,8.72
1035,13270,4,6.12,0.0,72.97
9720,82520,4,12.71,0.0,330.01
88330,9820,4,14.15,0.0,417.46
15025,61920,4,17.84,0.0,2216.72
32604,83402,4,5.26,0.0,790.98
88359,8070,4,8.23,0.0,477.28
76500,14090,4,8.29,0.0,777.53
15025,35900,4,21.64,0.25,656.57
13186,13600,4,5.96,0.0,62.44
35501,18113,4,3.36,0.0,456.24
8577,95913,4,28.0,0.0,865.36
18279,11442,4,12.84,0.0,180.49
87083,23085,4,13.43,0.0,861.41
13660,2971,4,15.72,0.0,196.57
22240,55293,4,11.54,0.0,1716.68
14085,54150,4,18.54,0.0,1998.89
4782,88034,4,15.15,0.25,468.88
82520,9750,4,12.77,0.0,331.86
13920,12288,4,6.36,0.0,127.62
3417,9850,4,2.11,0.0,20.91
70719,65077,4,22.36,0.0,1529.04
82510,22461,4,14.35,0.0,668.71
89460,20551,4,9.0,0.0,808.58
3204,18105,4,4.43,0.0,86.31
3880,37704,4,8.75,0.0,190.94
14940,28880,4,12.32,0.0,710.26
13232,2937,4,8.28,0.0,30.68
15025,16600,4,7.05,0.0,132.45
6236,5050,4,8.04,0.0,8.89
8577,12820,4,22.73,0.0,198.3
37708,11750,4,18.7,0.0,
3569,35400,4,7.66,0.0,466.31
13405,95020,4,13.26,0.0,799.26
88359,13295,4,12.14,0.0,483.31
14940,12919,4,13.79,0.0,270.45
14940,69912,4,19.83,0.0,2413.96
1212,38190,4,22.25,0.0,416.27
8577,24220,4,20.21,0.0,339.4
3204,79750,4,17.84,0.0,711.04
8577,13569,4,25.91,0.0,224.93
13405,8615,4,5.3,0.0,168.24
13405,22725,4,21.79,0.0,440.1
19025,4128,4,10.81,0.0,516.9
5849,4447,4,2.59,0.0,8.83
3204,89117,4,15.06,0.0,438.75
9405,40055,4,22.29,0.0,1454.8
14940,7995,4,7.26,0.0,275.29
5782,19053,4,12.13,0.0,504.48
3204,20720,4,8.33,0.0,342.89
13290,22640,4,16.14,0.0,370.92
4265,30411,4,3.9,0.0,490.45
3417,80240,4,12.92,0.0,349.27
3204,33930,4,16.29,0.0,498.55
3204,36500,4,6.76,0.0,462.83
8577,15010,4,15.77,0.0,429.79
2066,5014,4,4.69,0.0,7.3
15704,40718,4,19.14,0.0,1524.95
11450,13046,4,5.28,0.0,133.83
26551,26385,4,2.09,0.0,15.87
35680,21210,4,6.86,0.0,334.6
88730,93310,4,7.68,0.0,242.9
80310,24355,4,16.53,0.0,694.27
13405,85670,4,21.64,0.0,666.42
25900,29175,4,9.09,0.0,407.95
2189,22793,4,10.85,0.0,327.99
70235,29101,4,27.94,1.0,948.52
9400,3244,4,4.07,1.0,17.76
12230,22723,4,14.62,0.0,256.51
81560,24412,4,9.25,0.0,688.64
15025,13054,4,14.35,0.0,335.53
3880,1219,4,2.09,0.0,16.74
4007,85138,4,13.29,0.0,536.73
15025,33600,4,8.16,0.0,573.72
7112,13067,4,7.11,0.0,90.86
14940,14405,4,8.33,0.0,200.77
1123,4284,4,2.14,0.0,9.44
4782,47813,4,18.72,0.0,1298.24
71691,14800,4,9.39,0.0,660.02
9015,79140,4,8.13,0.0,841.51
98975,74683,4,13.08,0.0,1390.2
4361,17250,4,11.14,0.0,275.25
11450,11045,4,4.3,0.0,3.66
8752,11750,4,8.8,0.0,112.1
83327,38780,4,8.11,0.0,856.33
8752,60125,4,6.47,0.0,2354.72
9400,2998,4,6.04,0.0,43.85
8577,20765,4,19.02,0.0,322.24
88790,12215,4,11.29,0.0,656.46
25803,89868,4,32.06,0.0,1125.13
7023,37701,4,20.97,0.0,187.77
14092,17600,4,10.11,0.0,296.2
4361,80035,4,5.58,0.0,327.15
16200,22051,4,4.76,0.0,759.89
13405,3940,4,2.99,0.0,154.41
37410,45630,4,16.85,0.0,997.34
9270,22610,4,26.55,0.0,337.79
5849,4052,4,2.0,0.0,12.65
7084,95580,4,6.93,0.0,749.16
9710,11701,4,4.09,0.0,35.72
35680,4144,4,14.12,0.0,447.61
13481,3476,4,7.91,0.0,141.69
15025,23080,4,16.25,0.0,644.4
37706,12040,4,15.98,0.0,165.87
35700,4836,4,17.63,0.0,540.24
8577,2402,4,19.03,0.0,26.56
1319,92500,4,14.02,0.0,866.17
87030,12245,4,14.64,0.0,617.05
12230,1042,4,11.08,0.0,84.67
13232,23033,4,5.84,0.0,324.11
3273,11025,4,1.99,0.0,50.67
17512,30160,4,15.27,0.0,672.31
13405,31930,4,15.02,0.0,501.45
2215,12995,4,6.12,0.0,78.95
87025,94930,4,11.31,0.0,733.82
14940,4634,4,8.28,0.0,304.88
5503,38055,4,4.97,0.0,444.12
82510,4754,4,4.3,0.0,320.96
8577,2839,4,12.96,0.0,32.26
4186,11535,4,3.75,0.0,35.98
18110,86900,4,46.89,1.0,426.73
6653,22795,4,7.74,0.0,358.92
4361,22250,4,13.9,0.0,364.38
11701,88915,4,8.16,0.0,618.09
5424,8625,4,6.63,0.0,40.1
6380,14110,4,6.37,0.0,273.49
14940,70701,4,13.13,0.0,
2119,28896,4,16.41,0.0,489.94
18110,13732,4,11.04,0.0,236.47
13505,8041,4,4.16,0.0,170.98
87025,96810,4,19.88,0.0,706.16
8275,21920,4,18.85,0.0,346.47
91150,22640,4,42.2,1.0,1097.52
12080,31015,4,8.88,0.0,384.69
24440,56912,4,21.12,0.0,1726.5
18055,74663,3,11.13,0.0,785.06
72015,40055,3,21.84,0.0,1076.85
37564,39100,3,11.46,0.0,521.45
11010,15775,3,6.28,0.0,626.46
14940,27570,3,20.17,0.3333,471.96
13030,30770,3,9.54,0.0,464.57
1212,78045,3,16.88,0.0,1327.27
14940,23035,3,17.72,0.0,554.34
9015,12233,3,3.71,0.0,79.49
87114,79002,3,10.34,0.0,435.26
87040,70763,3,4.9,0.0,950.44
14940,18055,3,18.39,0.6667,236.67
